sub,trial,gamble,choice,choice_fct,rt
156,83,19,1,A,4.265
156,84,73,2,B,4.623
156,85,74,2,B,4.996
156,86,28,2,B,7.63
156,87,51,1,A,7.142
156,88,42,1,A,5.223
156,89,12,2,B,13.444
156,90,91,2,B,6.216
156,91,11,1,A,8.382
157,1,15,2,B,7.03
157,2,60,2,B,23.658
157,3,9,1,A,9.064
157,4,49,2,B,12.851
157,5,83,1,A,4.383
157,6,23,2,B,3.621
157,7,2,2,B,5.549
157,8,52,1,A,8.897
157,9,73,2,B,14.5
157,10,70,1,A,9.988
157,11,63,1,A,4.843
157,12,33,2,B,17.194
157,13,67,2,B,10.493
157,14,40,1,A,8.36
157,15,19,1,A,5.66
157,16,47,1,A,10.076
157,17,75,1,A,15.965
157,18,31,1,A,4.601
157,19,85,1,A,4.729
157,20,81,2,B,6.86
157,21,69,2,B,7.456
157,22,51,2,B,5.27
157,23,64,1,A,6.957
157,24,76,2,B,4.2
157,25,53,2,B,9.534
157,26,32,1,A,11.651
157,27,86,1,A,7.936
157,28,88,1,A,3.869
157,29,54,2,B,9.019
157,30,46,2,B,9.578
157,31,74,2,B,4.549
157,32,35,1,A,6.155
157,33,66,1,A,5.365
157,34,17,1,A,5.486
157,35,65,1,A,5.486
157,36,20,1,A,5.378
157,37,62,2,B,5.082
157,38,58,2,B,9.846
157,39,26,1,A,14.329
157,40,13,1,A,15.03
157,41,10,1,A,5.449
157,42,72,1,A,5.836
157,43,21,1,A,7.234
157,44,78,2,B,3.818
157,45,18,1,A,7.134
157,46,41,2,B,11.495
157,47,43,1,A,5.702
157,48,7,2,B,5.576
157,49,50,1,A,3.696
157,50,89,1,A,8.036
157,51,56,2,B,4.317
157,52,14,1,A,6.945
157,53,4,2,B,7.914
157,54,25,2,B,4.281
157,55,1,2,B,6.9
157,56,68,2,B,8.397
157,57,80,1,A,4.638
157,58,84,2,B,5.943
157,59,30,2,B,5.915
157,60,34,1,A,8.302
157,61,61,2,B,5.2
157,62,55,1,A,7.626
157,63,5,1,A,5.963
157,64,57,1,A,5.184
157,65,11,1,A,5.412
157,66,28,1,A,7.061
157,67,90,1,A,6.185
157,68,71,2,B,6.081
157,69,29,1,A,6.315
157,70,79,1,A,3.868
157,71,48,1,A,7.336
157,72,3,1,A,6.322
157,73,38,2,B,12.445
157,74,27,2,B,10.632
157,75,59,2,B,4.58
157,76,91,2,B,7.323
157,77,22,2,B,6.115
157,78,12,1,A,3.144
157,79,39,2,B,10.342
157,80,45,1,A,8.35
157,81,24,2,B,6.012
157,82,36,2,B,14.695
157,83,82,2,B,4.663
157,84,16,2,B,9.281
157,85,8,2,B,10.327
157,86,87,2,B,6.12
157,87,77,1,A,2.928
157,88,44,2,B,8.132
157,89,37,2,B,6.489
157,90,6,2,B,6.439
157,91,42,1,A,5.564
158,1,32,2,B,29.438
158,2,4,2,B,17.252
158,3,65,1,A,7.3
158,4,26,1,A,9.284
158,5,85,1,A,10.579
158,6,71,2,B,8.836
158,7,41,2,B,8.863
158,8,58,2,B,6.081
158,9,81,2,B,9.154
158,10,62,2,B,9.759
158,11,11,1,A,19.379
158,12,7,2,B,11.482
158,13,9,2,B,10.98
158,14,88,2,B,16.801
158,15,64,2,B,19.223
158,16,77,2,B,9.395
158,17,16,1,A,14.448
158,18,15,1,A,3.958
158,19,35,1,A,4.426
158,20,20,1,A,7.379
158,21,59,2,B,14.837
158,22,74,2,B,8.66
158,23,44,2,B,19.963
158,24,83,1,A,7.451
158,25,14,1,A,22.913
158,26,61,1,A,7.347
158,27,72,1,A,14.93
158,28,33,2,B,10.4
158,29,57,2,B,8.887
158,30,75,1,A,26.274
158,31,68,1,A,9.075
158,32,29,1,A,16.299
158,33,6,2,B,9.001
158,34,87,1,A,8.45
158,35,27,2,B,7.301
158,36,31,1,A,24.287
158,37,60,1,A,11.187
158,38,47,1,A,20.388
158,39,10,1,A,13.254
158,40,34,2,B,7.345
158,41,78,1,A,8.202
158,42,80,1,A,5.933
158,43,43,2,B,8.148
158,44,17,1,A,20.29
158,45,3,2,B,9.601
158,46,82,2,B,4.969
158,47,5,1,A,10.352
158,48,2,1,A,11.276
158,49,19,1,A,11.083
158,50,55,2,B,14.356
158,51,63,1,A,10.101
158,52,67,1,A,17.632
158,53,91,2,B,9.997
158,54,79,2,B,4.696
158,55,46,1,A,14.6
158,56,89,1,A,11.439
158,57,18,2,B,14.401
158,58,25,1,A,16.393
158,59,69,2,B,10.18
158,60,86,2,B,5.169
158,61,49,2,B,8.299
158,62,38,2,B,18.861
158,63,42,1,A,15.351
158,64,52,2,B,10.701
158,65,1,2,B,12.044
158,66,36,1,A,8.346
158,67,73,2,B,11.043
158,68,50,2,B,13.381
158,69,28,2,B,12.202
158,70,22,2,B,14.66
158,71,30,1,A,4.683
158,72,21,2,B,14.949
158,73,56,2,B,6.665
158,74,13,1,A,14.108
158,75,66,1,A,11.401
158,76,37,2,B,15.134
158,77,8,2,B,6.301
158,78,45,2,B,6.844
158,79,53,2,B,10.35
158,80,51,1,A,15.55
158,81,48,1,A,9.296
158,82,23,2,B,8.536
158,83,40,1,A,7.195
158,84,54,1,A,20.343
158,85,39,2,B,9.945
158,86,12,2,B,8.579
158,87,76,1,A,4.871
158,88,84,2,B,6.917
158,89,90,2,B,18.526
158,90,70,2,B,6.992
158,91,24,2,B,7.104
159,1,41,2,B,15.225
159,2,65,1,A,7.727
159,3,36,2,B,17.916
159,4,6,1,A,8.949
159,5,10,1,A,6.689
159,6,74,2,B,9.52
159,7,12,1,A,19.379
159,8,35,1,A,8.559
159,9,22,2,B,13.133
159,10,34,1,A,16.231
159,11,85,1,A,12.082
159,12,62,2,B,9.861
159,13,17,1,A,11.113
159,14,66,1,A,7.928
159,15,47,1,A,9.338
159,16,73,2,B,15.595
159,17,9,2,B,7.371
159,18,70,2,B,7.055
159,19,5,2,B,11.226
159,20,40,2,B,14.18
159,21,30,2,B,14.268
159,22,89,1,A,7.66
159,23,39,2,B,9.728
159,24,26,1,A,13.16
159,25,91,2,B,9.7
159,26,2,2,B,14.316
159,27,55,2,B,20.514
159,28,48,1,A,5.943
159,29,14,1,A,9.502
159,30,64,2,B,4.888
159,31,71,2,B,15.851
159,32,45,2,B,21.739
159,33,27,2,B,6.281
159,34,44,2,B,7.438
159,35,21,1,A,6.796
159,36,84,2,B,6.209
159,37,75,2,B,20.946
159,38,87,1,A,12.691
159,39,37,2,B,11.558
159,40,82,2,B,8.469
159,41,57,1,A,11.412
159,42,11,1,A,7.689
159,43,79,2,B,7.684
159,44,19,1,A,5.956
159,45,24,2,B,9.035
159,46,86,2,B,5.571
159,47,59,2,B,6.332
159,48,29,1,A,9.734
159,49,13,2,B,9.092
159,50,60,2,B,7.698
159,51,88,2,B,11.677
159,52,3,1,A,10.487
159,53,51,2,B,9.195
159,54,80,1,A,3.948
159,55,49,2,B,11.359
159,56,25,2,B,9.855
159,57,61,2,B,11.33
159,58,53,1,A,12.097
159,59,1,2,B,8.102
159,60,7,2,B,7.075
159,61,20,1,A,7.676
159,62,28,1,A,5.593
159,63,52,1,A,8.093
159,64,18,2,B,9.955
159,65,56,2,B,16.634
159,66,58,2,B,8.808
159,67,76,2,B,4.181
159,68,16,2,B,22.329
159,69,68,1,A,7.94
159,70,42,1,A,10.361
159,71,32,1,A,12.886
159,72,78,1,A,6.413
159,73,67,1,A,8.795
159,74,23,2,B,5.878
159,75,81,2,B,7.837
159,76,43,1,A,8.444
159,77,54,2,B,12.271
159,78,31,1,A,13.06
159,79,63,1,A,6.193
159,80,69,2,B,9.212
159,81,90,1,A,8.007
159,82,15,2,B,4.121
159,83,46,1,A,17.219
159,84,33,2,B,8.241
159,85,4,2,B,23.621
159,86,77,1,A,3.636
159,87,83,1,A,3.878
159,88,72,1,A,3.701
159,89,8,2,B,5.792
159,90,50,1,A,5.488
159,91,38,2,B,7.002
160,1,67,1,A,15.334
160,2,33,2,B,17.275
160,3,90,1,A,4.588
160,4,84,2,B,4.877
160,5,49,2,B,7.184
160,6,70,2,B,8.27
160,7,26,2,B,12.634
160,8,87,1,A,8.935
160,9,5,1,A,19.299
160,10,88,2,B,4.888
160,11,3,1,A,2.088
160,12,71,1,A,5.337
160,13,77,1,A,6.417
160,14,36,1,A,6.421
160,15,83,1,A,4.52
160,16,51,1,A,4.511
160,17,19,2,B,4.523
160,18,66,2,B,6.981
160,19,32,1,A,11.566
160,20,73,2,B,6.195
160,21,1,2,B,5.738
160,22,57,1,A,6.523
160,23,37,1,A,11.23
160,24,43,1,A,6.732
160,25,21,1,A,2.07
160,26,17,2,B,0.82
160,27,56,1,A,1.733
160,28,78,1,A,2.784
160,29,85,1,A,2.763
160,30,7,1,A,3.398
160,31,29,1,A,11.577
160,32,65,2,B,3.506
160,33,82,1,A,1.216
160,34,45,2,B,1.529
160,35,50,2,B,5.783
160,36,54,2,B,3.944
160,37,59,1,A,6.398
160,38,52,1,A,5.483
160,39,48,1,A,4.117
160,40,46,1,A,16.422
160,41,12,1,A,1.616
160,42,72,1,A,6.106
160,43,13,1,A,2.9
160,44,24,2,B,3.28
160,45,58,1,A,8.201
160,46,23,2,B,3.748
160,47,81,1,A,4.127
160,48,47,1,A,7.213
160,49,6,1,A,3.601
160,50,64,1,A,3.429
160,51,62,1,A,2.251
160,52,75,2,B,1.574
160,53,60,2,B,2.976
160,54,61,2,B,1.32
160,55,4,2,B,1.127
160,56,91,2,B,1.798
160,57,89,2,B,5.324
160,58,22,2,B,3.028
160,59,11,1,A,3.236
160,60,27,2,B,3.52
160,61,68,1,A,3.892
160,62,35,2,B,7.63
160,63,30,2,B,8.35
160,64,15,2,B,2.143
160,65,20,1,A,3.5
160,66,9,1,A,2.095
160,67,18,2,B,3.2
160,68,40,2,B,5.234
160,69,69,2,B,6.856
160,70,25,2,B,3.446
160,71,79,2,B,6.714
160,72,34,1,A,6.479
160,73,14,2,B,6.773
160,74,31,1,A,5.329
160,75,44,1,A,2.729
160,76,42,1,A,4.101
160,77,2,1,A,2.14
160,78,76,2,B,3.278
160,79,16,2,B,4.649
160,80,63,1,A,0
160,81,28,1,A,11.313
160,82,41,1,A,8.28
160,83,86,2,B,6.33
160,84,10,1,A,4.389
160,85,53,2,B,5.779
160,86,8,2,B,1.771
160,87,38,1,A,7.435
160,88,39,1,A,7.348
160,89,55,1,A,3.037
160,90,80,2,B,2.637
160,91,74,2,B,4.196
161,1,69,1,A,81.361
161,2,79,1,A,13.903
161,3,56,1,A,15.505
161,4,49,2,B,24.208
161,5,16,1,A,17.179
161,6,53,2,B,18.478
161,7,10,1,A,17.97
161,8,60,2,B,19.608
161,9,81,2,B,11.076
161,10,70,2,B,14.651
161,11,75,1,A,14.153
161,12,50,1,A,14.647
161,13,3,1,A,14.886
161,14,17,1,A,13.779
161,15,28,1,A,15.853
161,16,4,1,A,14.671
161,17,57,1,A,13.077
161,18,2,2,B,14.648
161,19,35,1,A,14.773
161,20,87,2,B,11.073
161,21,1,2,B,14.418
161,22,19,1,A,10.966
161,23,29,1,A,17.164
161,24,54,2,B,21.6
161,25,32,1,A,12.855
161,26,23,2,B,14.741
161,27,86,1,A,27.594
161,28,37,2,B,12.381
161,29,11,1,A,13.333
161,30,31,1,A,14.064
161,31,83,1,A,13.2
161,32,82,2,B,12.35
161,33,62,1,A,22.858
161,34,14,1,A,14.146
161,35,61,2,B,12.479
161,36,43,1,A,14.044
161,37,76,2,B,15.695
161,38,77,1,A,10.06
161,39,64,2,B,21.169
161,40,26,1,A,11.26
161,41,67,1,A,10.891
161,42,13,2,B,13.049
161,43,74,2,B,11.13
161,44,84,2,B,13.094
161,45,85,1,A,12.471
161,46,22,2,B,11.287
161,47,68,2,B,12.231
161,48,73,2,B,11.925
161,49,46,2,B,12.509
161,50,20,1,A,13.865
161,51,90,1,A,10.706
161,52,7,2,B,10.542
161,53,18,2,B,19.863
161,54,63,1,A,12.966
161,55,24,1,A,10.323
161,56,91,2,B,11.57
161,57,47,1,A,12.543
161,58,27,2,B,20.276
161,59,59,2,B,12.085
161,60,58,1,A,13.913
161,61,42,1,A,12.135
161,62,5,2,B,11.281
161,63,89,1,A,11.682
161,64,36,2,B,12.131
161,65,88,2,B,10.831
161,66,48,1,A,11.464
161,67,33,2,B,13.294
161,68,12,1,A,13.168
161,69,78,2,B,13.954
161,70,41,2,B,11.996
161,71,51,1,A,17.628
161,72,55,1,A,15.277
161,73,66,2,B,12.662
161,74,52,1,A,11.677
161,75,44,2,B,13.446
161,76,39,2,B,11.009
161,77,15,2,B,8.877
161,78,38,2,B,16.878
161,79,34,1,A,11.313
161,80,6,2,B,11.699
161,81,21,1,A,11.227
161,82,9,1,A,10.779
161,83,8,2,B,9.025
161,84,80,1,A,7.063
161,85,72,1,A,11.272
161,86,40,2,B,13.982
161,87,30,2,B,10.751
161,88,25,2,B,10.348
161,89,45,2,B,10.368
161,90,65,1,A,9.404
161,91,71,2,B,10.183
162,1,71,2,B,13.517
162,2,49,2,B,23.964
162,3,84,2,B,8.406
162,4,56,2,B,8.888
162,5,43,1,A,42.046
162,6,39,2,B,11.425
162,7,1,1,A,9.72
162,8,69,1,A,8.097
162,9,42,1,A,73.558
162,10,8,2,B,35.757
162,11,57,2,B,9.122
162,12,15,1,A,12.855
162,13,38,2,B,16.294
162,14,4,1,A,8.826
162,15,33,2,B,46.445
162,16,45,1,A,7.141
162,17,51,2,B,10.925
162,18,75,1,A,20.912
162,19,55,2,B,12.417
162,20,54,1,A,8.163
162,21,22,2,B,7.385
162,22,74,2,B,10.715
162,23,23,2,B,62.764
162,24,3,2,B,4.513
162,25,61,1,A,12.228
162,26,16,1,A,33.435
162,27,47,1,A,8.646
162,28,72,2,B,1.48
162,29,12,1,A,0.338
162,30,9,2,B,1.723
162,31,59,2,B,8.82
162,32,29,2,B,5.65
162,33,76,2,B,5.756
162,34,26,2,B,2.192
162,35,86,2,B,3.062
162,36,88,1,A,17.31
162,37,21,1,A,2.765
162,38,73,2,B,0.385
162,39,50,2,B,5.921
162,40,91,2,B,21.186
162,41,37,1,A,7.171
162,42,18,1,A,9.465
162,43,48,1,A,5.729
162,44,31,1,A,21.797
162,45,90,2,B,6.699
162,46,30,1,A,11.675
162,47,5,1,A,7.217
162,48,6,2,B,3.876
162,49,68,1,A,6.78
162,50,77,1,A,8.98
162,51,40,1,A,22.202
162,52,62,1,A,6.909
162,53,34,2,B,5.886
162,54,78,2,B,5.718
162,55,13,2,B,9.569
162,56,36,1,A,27.817
162,57,81,1,A,9.488
162,58,87,1,A,6.527
162,59,65,1,A,12.003
162,60,60,1,A,13.965
162,61,44,2,B,6.533
162,62,35,1,A,6.784
162,63,25,1,A,77.665
162,64,10,1,A,24.22
162,65,64,1,A,9.218
162,66,85,1,A,3.395
162,67,46,1,A,59.819
162,68,83,1,A,5.236
162,69,7,1,A,18.479
162,70,28,2,B,5.291
162,71,70,1,A,11.758
162,72,53,1,A,8.955
162,73,66,1,A,80.394
162,74,19,2,B,16.18
162,75,63,1,A,9.595
162,76,11,2,B,13.609
162,77,52,2,B,6.126
162,78,58,2,B,4.761
162,79,14,1,A,13.653
162,80,32,2,B,64.18
162,81,67,2,B,9.246
162,82,27,1,A,5.185
162,83,41,1,A,1.249
162,84,20,2,B,0.68
162,85,17,2,B,1.814
162,86,80,2,B,1.464
162,87,82,2,B,2.992
162,88,79,1,A,4.529
162,89,2,2,B,7.501
162,90,89,2,B,1.436
162,91,24,2,B,1.997
163,1,26,1,A,43.533
163,2,74,2,B,12.199
163,3,61,2,B,65.192
163,4,64,1,A,18.75
163,5,65,1,A,6.959
163,6,60,2,B,20.961
163,7,81,2,B,22.748
163,8,57,2,B,34.887
163,9,15,2,B,10.101
163,10,31,1,A,40.816
163,11,68,1,A,14.813
163,12,42,2,B,49.012
163,13,13,1,A,15.102
163,14,52,1,A,22.661
163,15,80,2,B,11.167
163,16,25,2,B,12.531
163,17,34,1,A,22.304
163,18,5,1,A,36.881
163,19,54,2,B,25.45
163,20,2,1,A,13.802
163,21,72,1,A,11.543
163,22,3,1,A,9.974
163,23,37,1,A,17.306
163,24,70,1,A,36.102
163,25,14,1,A,8.533
163,26,48,1,A,26.78
163,27,35,1,A,10.993
163,28,1,2,B,17.336
163,29,4,2,B,21.706
163,30,67,1,A,23.033
163,31,33,2,B,32.272
163,32,79,2,B,9.481
163,33,76,2,B,5.599
163,34,28,2,B,10.694
163,35,83,1,A,8.31
163,36,46,2,B,32.081
163,37,71,2,B,10.878
163,38,41,2,B,23.627
163,39,87,1,A,17.509
163,40,40,1,A,30.763
163,41,75,1,A,8.894
163,42,38,2,B,9.81
163,43,20,1,A,9.062
163,44,66,1,A,12.719
163,45,85,1,A,5.344
163,46,90,2,B,9.912
163,47,49,2,B,9.803
163,48,18,2,B,12.326
163,49,59,2,B,16.069
163,50,21,1,A,19.298
163,51,51,2,B,26.683
163,52,19,1,A,39.317
163,53,24,2,B,10.3
163,54,43,2,B,8.881
163,55,12,1,A,11.901
163,56,8,2,B,5.604
163,57,6,2,B,15.148
163,58,88,1,A,11.1
163,59,82,2,B,13.85
163,60,32,2,B,20.09
163,61,36,1,A,19.471
163,62,50,1,A,44.519
163,63,30,1,A,22.362
163,64,27,2,B,7.002
163,65,16,1,A,13.092
163,66,47,1,A,9.21
163,67,56,2,B,30.009
163,68,91,2,B,8.028
163,69,53,2,B,29.201
163,70,22,2,B,6.676
163,71,84,2,B,8.176
163,72,62,2,B,44.748
163,73,39,2,B,4.984
163,74,11,1,A,9.671
163,75,78,1,A,9.639
163,76,23,2,B,5.363
163,77,73,2,B,27.995
163,78,58,1,A,15.405
163,79,9,2,B,51.854
163,80,77,2,B,7.964
163,81,89,2,B,28.062
163,82,44,2,B,43.126
163,83,7,2,B,45.699
163,84,10,1,A,6.508
163,85,69,1,A,6.972
163,86,86,2,B,15.01
163,87,55,1,A,10.804
163,88,17,1,A,6.809
163,89,63,1,A,19.958
163,90,45,2,B,41.697
163,91,29,1,A,27.373
165,1,79,1,A,112.228
165,2,14,1,A,19.623
165,3,62,1,A,15.888
165,4,82,2,B,44.663
165,5,63,1,A,98.026
165,6,55,1,A,14.237
165,7,26,1,A,65.306
165,8,9,2,B,183.164
165,9,69,2,B,243.194
165,10,4,1,A,18.548
165,11,18,1,A,13.586
165,12,2,2,B,13.863
165,13,20,1,A,204.536
165,14,3,1,A,103.141
165,15,77,1,A,10.5
165,16,66,2,B,5.783
165,17,45,1,A,75.417
165,18,54,2,B,17.67
165,19,37,1,A,371.417
165,20,21,1,A,144.7
165,21,11,1,A,13.462
165,22,43,2,B,20.367
165,23,33,2,B,43.746
165,24,39,2,B,72.773
165,25,30,2,B,20.04
165,26,53,2,B,16.186
165,27,15,2,B,10.167
165,28,83,1,A,9.145
165,29,36,1,A,94.034
165,30,35,1,A,11.059
165,31,47,1,A,11.354
165,32,50,1,A,7.387
165,33,42,1,A,14.144
165,34,32,1,A,7.374
165,35,90,2,B,3.371
165,36,58,1,A,7.058
165,37,19,1,A,6.902
165,38,38,2,B,16.873
165,39,85,2,B,11.008
165,40,76,2,B,8.101
165,41,28,2,B,6.446
165,42,25,1,A,5.975
165,43,80,2,B,5.834
165,44,71,2,B,23.457
165,45,84,1,A,8.227
165,46,59,1,A,20.935
165,47,24,1,A,9.218
165,48,6,1,A,9.314
165,49,5,2,B,4.282
165,50,13,1,A,6.757
165,51,7,2,B,9.997
165,52,48,2,B,11.556
165,53,64,2,B,13.488
165,54,17,1,A,14.654
165,55,74,1,A,2.868
165,56,89,1,A,5.671
165,57,23,2,B,3.004
165,58,40,2,B,3.412
165,59,86,1,A,6.368
165,60,10,2,B,39.529
165,61,72,2,B,5.213
165,62,1,2,B,5.61
165,63,22,2,B,5.155
165,64,57,2,B,7.549
165,65,12,1,A,6.572
165,66,46,2,B,13.391
165,67,29,1,A,15.49
165,68,16,2,B,7.776
165,69,81,2,B,7.503
165,70,27,2,B,20.281
165,71,70,1,A,15.269
165,72,68,2,B,5.55
165,73,73,2,B,4.665
165,74,61,1,A,25.718
165,75,52,1,A,8.484
165,76,49,2,B,10.637
165,77,44,1,A,11.823
165,78,65,1,A,5.503
165,79,67,1,A,8.364
165,80,41,2,B,12.51
165,81,8,2,B,4.654
165,82,60,1,A,10.206
165,83,34,1,A,4.588
165,84,88,2,B,4.295
165,85,56,2,B,8.757
165,86,91,2,B,18.375
165,87,78,2,B,13.159
165,88,75,1,A,3.911
165,89,51,2,B,8.327
165,90,87,2,B,29.548
165,91,31,1,A,20.024
166,1,34,1,A,36.992
166,2,28,1,A,22.091
166,3,54,1,A,12.674
166,4,77,1,A,10.82
166,5,13,2,B,23.885
166,6,20,1,A,12.802
166,7,25,2,B,9.669
166,8,83,1,A,8.1
166,9,3,1,A,9.992
166,10,84,2,B,11.301
166,11,15,2,B,11.663
166,12,7,1,A,14.361
166,13,55,1,A,11.17
166,14,5,1,A,11.41
166,15,90,1,A,7.591
166,16,82,2,B,7.262
166,17,29,1,A,17.54
166,18,86,1,A,10.08
166,19,40,2,B,11.855
166,20,79,1,A,10.601
166,21,70,2,B,17.868
166,22,22,2,B,11.86
166,23,72,1,A,14.201
166,24,76,2,B,10.101
166,25,1,1,A,14.201
166,26,39,2,B,33.7
166,27,91,2,B,10.1
166,28,45,1,A,12.5
166,29,8,2,B,9.101
166,30,35,2,B,27.332
166,31,73,2,B,21.601
166,32,51,2,B,33.806
166,33,24,1,A,22.971
166,34,23,2,B,11
166,35,56,2,B,22.401
166,36,64,1,A,12.802
166,37,26,1,A,17.267
166,38,17,2,B,21.6
166,39,59,2,B,17.501
166,40,67,1,A,8.68
166,41,65,1,A,8.064
166,42,27,2,B,28.002
166,43,71,1,A,31.653
166,44,14,1,A,14.402
166,45,18,1,A,11.4
166,46,2,1,A,21.988
166,47,75,2,B,10.401
166,48,61,2,B,12.9
166,49,66,2,B,8.582
166,50,9,1,A,8.15
166,51,31,2,B,11.502
166,52,36,1,A,17.44
166,53,57,1,A,9.734
166,54,4,1,A,28.153
166,55,53,2,B,19.8
166,56,19,1,A,7.601
166,57,46,1,A,17.4
166,58,68,1,A,31.301
166,59,43,1,A,25.701
166,60,60,2,B,15.667
166,61,62,1,A,14.013
166,62,11,2,B,16.003
166,63,50,1,A,25.601
166,64,21,2,B,25.279
166,65,87,2,B,9.551
166,66,44,2,B,23.5
166,67,49,2,B,27.801
166,68,85,1,A,7.401
166,69,58,2,B,25.667
166,70,33,2,B,21.901
166,71,32,1,A,27.346
166,72,74,2,B,17.194
166,73,89,1,A,10.8
166,74,81,1,A,13.285
166,75,16,2,B,13.7
166,76,30,2,B,16.563
166,77,6,1,A,16.135
166,78,42,1,A,30.7
166,79,63,1,A,21.45
166,80,10,1,A,7.813
166,81,69,1,A,12.1
166,82,80,2,B,13.763
166,83,48,1,A,22.9
166,84,47,1,A,21.401
166,85,78,2,B,9.501
166,86,41,2,B,53.568
166,87,88,2,B,10.564
166,88,12,1,A,13.873
166,89,52,1,A,18.3
166,90,38,1,A,7.701
166,91,37,1,A,11.151
168,1,30,2,B,9.821
168,2,39,2,B,10.68
168,3,87,2,B,6.391
168,4,37,2,B,8.65
168,5,35,1,A,5.263
168,6,67,1,A,4.874
168,7,74,2,B,4.624
168,8,69,2,B,7.958
168,9,78,2,B,2.624
168,10,1,2,B,8.635
168,11,60,1,A,6.56
168,12,51,1,A,5.64
168,13,7,1,A,6.022
168,14,89,1,A,9.043
168,15,26,1,A,43.521
168,16,16,1,A,6.558
168,17,33,2,B,7.889
168,18,76,2,B,5.912
168,19,57,1,A,10.353
168,20,54,2,B,8.373
168,21,72,2,B,9.275
168,22,65,1,A,3.717
168,23,48,1,A,9.137
168,24,22,2,B,4.036
168,25,36,2,B,11.18
168,26,83,1,A,5.56
168,27,32,1,A,5.2
168,28,27,2,B,7.232
168,29,19,1,A,3.058
168,30,47,2,B,11.288
168,31,77,1,A,4.675
168,32,70,2,B,6.872
168,33,49,2,B,11.448
168,34,66,2,B,8.369
168,35,53,2,B,6.763
168,36,64,1,A,4.701
168,37,56,2,B,7.514
168,38,41,2,B,23.782
168,39,9,1,A,3.903
168,40,71,2,B,9.806
168,41,62,1,A,6.421
168,42,25,2,B,3.964
168,43,90,1,A,3.99
168,44,38,2,B,6.931
168,45,44,2,B,8.362
168,46,79,1,A,4.974
168,47,5,2,B,4.765
168,48,34,1,A,9.96
168,49,85,1,A,7.783
168,50,10,1,A,9.381
168,51,61,2,B,8.553
168,52,11,2,B,6.146
168,53,2,1,A,13.718
168,54,14,1,A,9.2
168,55,91,2,B,5.435
168,56,86,1,A,6.656
168,57,23,2,B,6.699
168,58,63,1,A,22.89
168,59,46,1,A,8.675
168,60,3,1,A,5.668
168,61,40,2,B,9.04
168,62,18,1,A,5.886
168,63,59,2,B,5.034
168,64,13,2,B,3.937
168,65,55,2,B,5.297
168,66,42,1,A,6.988
168,67,45,2,B,6.342
168,68,17,1,A,4.214
168,69,6,1,A,5.484
168,70,20,1,A,4.588
168,71,12,1,A,6.149
168,72,50,1,A,5.35
168,73,58,2,B,7.392
168,74,8,2,B,8.333
168,75,43,2,B,8.126
168,76,24,2,B,4.676
168,77,29,1,A,5.151
168,78,75,1,A,12.995
168,79,68,1,A,3.308
168,80,28,1,A,5.866
168,81,15,2,B,3.66
168,82,73,1,A,7.078
168,83,31,1,A,7.301
168,84,52,1,A,6.169
168,85,88,2,B,4.651
168,86,80,2,B,3.388
168,87,81,1,A,3.424
168,88,21,1,A,6.822
168,89,84,2,B,3.258
168,90,4,1,A,3.749
168,91,82,2,B,4.215
169,1,72,1,A,9.904
169,2,36,1,A,17.568
169,3,76,1,A,11.852
169,4,78,1,A,4.945
169,5,82,2,B,16.206
169,6,48,1,A,7.556
169,7,45,2,B,8.416
169,8,31,1,A,4.586
169,9,88,1,A,9.769
169,10,59,2,B,6.442
169,11,79,2,B,9.672
169,12,56,1,A,7.239
169,13,26,1,A,6.346
169,14,75,1,A,7.709
169,15,51,2,B,21.271
169,16,63,1,A,9.18
169,17,61,1,A,7.68
169,18,37,1,A,3.35
169,19,49,2,B,12.488
169,20,23,1,A,6.135
169,21,69,1,A,20.195
169,22,39,2,B,9.82
169,23,81,2,B,4.874
169,24,6,2,B,5.996
169,25,91,2,B,11.308
169,26,14,1,A,9.382
169,27,20,1,A,12.59
169,28,44,2,B,7.213
169,29,29,2,B,4.029
169,30,53,1,A,10.148
169,31,41,2,B,8.325
169,32,64,1,A,11.208
169,33,89,2,B,5.352
169,34,9,2,B,4.045
169,35,11,1,A,3.814
169,36,8,1,A,4.32
169,37,80,1,A,4.59
169,38,90,2,B,4.9
169,39,77,2,B,3.908
169,40,28,2,B,12.752
169,41,57,2,B,16.06
169,42,34,2,B,8.406
169,43,10,1,A,3.818
169,44,73,2,B,6.099
169,45,83,1,A,5.337
169,46,22,1,A,6.58
169,47,70,2,B,11.299
169,48,40,1,A,9.667
169,49,13,2,B,5.524
169,50,62,2,B,4.804
169,51,66,1,A,6.772
169,52,68,1,A,3.332
169,53,54,1,A,5.503
169,54,85,1,A,9.973
169,55,16,1,A,7.682
169,56,33,2,B,7.691
169,57,38,2,B,8.485
169,58,1,2,B,3.055
169,59,84,2,B,3.908
169,60,47,1,A,7.072
169,61,86,2,B,5.265
169,62,21,1,A,5.346
169,63,43,2,B,3.156
169,64,67,1,A,21.155
169,65,5,1,A,4.277
169,66,19,2,B,2.4
169,67,71,2,B,8.248
169,68,3,2,B,7.509
169,69,4,2,B,15.793
169,70,25,1,A,7.797
169,71,60,1,A,7.256
169,72,2,1,A,3.868
169,73,87,1,A,4.623
169,74,46,2,B,6.328
169,75,18,1,A,7.321
169,76,7,2,B,8.535
169,77,52,2,B,8.415
169,78,50,2,B,5.479
169,79,12,2,B,4.003
