sub,trial,gamble,choice,choice_fct,rt,gain_loss,A_p1,A_o1,A_p2,A_o2,B_p1,B_o1,B_p2,B_o2,A_risky,B_risky
84,1,78,2,B,35.41,mixed,0.5,0,0.5,0,0.5,-40,0.5,60,risky,risky
84,55,79,1,A,4.811,mixed,0.5,-50,0.5,60,0.5,0,0.5,0,risky,risky
84,85,80,2,B,6.61,mixed,0.5,0,0.5,0,0.5,-60,0.5,60,risky,risky
84,6,81,1,A,29.099,mixed,0.5,-70,0.5,60,0.5,0,0.5,0,risky,risky
84,34,82,2,B,6.703,gain,0.1,77,0.9,2,0.1,40,0.9,32,risky,risky
84,39,83,1,A,8.172,gain,0.2,40,0.8,32,0.2,77,0.8,2,risky,risky
84,29,84,2,B,21.303,gain,0.3,77,0.7,2,0.3,40,0.7,32,risky,risky
84,43,85,1,A,6.106,gain,0.4,40,0.6,32,0.4,77,0.6,2,risky,risky
84,87,86,2,B,2.7,gain,0.5,77,0.5,2,0.5,40,0.5,32,risky,risky
84,63,87,1,A,11.488,gain,0.6,40,0.4,32,0.6,77,0.4,2,risky,risky
84,27,88,1,A,7.402,gain,0.7,40,0.3,32,0.7,77,0.3,2,risky,risky
84,25,89,2,B,51.901,gain,0.8,77,0.2,2,0.8,40,0.2,32,risky,risky
84,28,90,2,B,6.203,gain,0.9,77,0.1,2,0.9,40,0.1,32,risky,risky
85,44,1,2,B,20.601,gain,0.34,24,0.66,59,0.42,47,0.58,64,risky,risky
85,53,2,1,A,11.044,gain,0.88,79,0.12,82,0.2,57,0.8,94,risky,risky
85,84,3,1,A,55.545,gain,0.74,62,0.26,0,0.44,23,0.56,31,risky,risky
85,25,4,1,A,57.759,gain,0.05,56,0.95,72,0.95,68,0.05,95,risky,risky
85,27,5,1,A,17.605,gain,0.25,84,0.75,43,0.42,7,0.57,97,risky,risky
85,18,6,2,B,25.604,gain,0.28,7,0.72,74,0.71,55,0.29,63,risky,risky
85,7,7,2,B,20.567,gain,0.09,56,0.91,19,0.76,13,0.24,90,risky,risky
85,81,8,2,B,20.254,gain,0.63,41,0.37,18,0.98,56,0.02,8,risky,risky
85,73,9,2,B,12.149,gain,0.88,72,0.12,29,0.39,67,0.61,63,risky,risky
85,19,10,1,A,11.66,gain,0.61,37,0.39,50,0.6,6,0.4,45,risky,risky
85,36,11,1,A,42.275,gain,0.08,54,0.92,31,0.15,44,0.85,29,risky,risky
85,83,12,2,B,10.065,gain,0.92,63,0.08,5,0.63,43,0.37,53,risky,risky
85,9,13,2,B,29.36,gain,0.78,32,0.22,99,0.32,39,0.68,56,risky,risky
85,78,14,1,A,19.878,gain,0.16,66,0.84,23,0.79,15,0.21,29,risky,risky
85,29,15,1,A,24.68,gain,0.12,52,0.88,73,0.98,92,0.02,19,risky,risky
85,16,16,1,A,32.383,gain,0.29,88,0.71,78,0.29,53,0.71,91,risky,risky
85,21,17,1,A,43.901,gain,0.31,39,0.69,51,0.84,16,0.16,91,risky,risky
85,52,18,2,B,35.382,gain,0.17,70,0.83,65,0.35,100,0.65,50,risky,risky
85,80,19,1,A,13.259,gain,0.91,80,0.09,19,0.64,37,0.36,65,risky,risky
85,30,20,1,A,15.701,gain,0.09,83,0.91,67,0.48,77,0.52,6,risky,risky
85,11,21,1,A,24.253,gain,0.44,14,0.56,72,0.21,9,0.79,31,risky,risky
85,41,22,1,A,16.925,gain,0.68,41,0.32,65,0.85,100,0.15,2,risky,risky
85,77,23,2,B,10.297,gain,0.38,40,0.62,55,0.14,26,0.86,96,risky,risky
85,22,24,1,A,27.895,gain,0.62,1,0.38,83,0.41,37,0.59,24,risky,risky
85,1,25,2,B,19.796,gain,0.49,15,0.51,50,0.94,64,0.06,14,risky,risky
85,39,26,1,A,26.901,loss,0.16,-15,0.84,-67,0.72,-56,0.28,-83,risky,risky
85,67,27,2,B,16.532,loss,0.13,-19,0.87,-56,0.7,-32,0.3,-37,risky,risky
85,45,28,2,B,30.2,loss,0.29,-67,0.71,-28,0.05,-46,0.44,-95,risky,risky
85,20,29,2,B,49.089,loss,0.82,-40,0.18,-90,0.17,-46,0.83,-64,risky,risky
85,87,30,2,B,13.322,loss,0.29,-25,0.71,-86,0.76,-38,0.24,-99,risky,risky
85,31,31,1,A,22.175,loss,0.6,-46,0.4,-21,0.42,-99,0.58,-37,risky,risky
85,56,32,1,A,25.393,loss,0.48,-15,0.52,-91,0.28,-48,0.72,-74,risky,risky
85,64,33,1,A,42.905,loss,0.53,-93,0.47,-26,0.8,-52,0.2,-93,risky,risky
85,33,34,1,A,32.093,loss,0.49,-1,0.51,-54,0.77,-33,0.23,-30,risky,risky
85,51,35,1,A,10.39,loss,0.99,-24,0.01,-13,0.44,-15,0.56,-62,risky,risky
85,57,36,1,A,15.464,loss,0.79,-67,0.21,-37,0.46,0,0.54,-97,risky,risky
85,54,37,2,B,24.23,loss,0.56,-58,0.44,-80,0.86,-58,0.14,-97,risky,risky
85,89,38,2,B,15.401,loss,0.63,-96,0.37,-38,0.17,-12,0.83,-69,risky,risky
85,12,39,2,B,29.401,loss,0.59,-55,0.41,-77,0.47,-30,0.53,-61,risky,risky
85,85,40,2,B,24.177,loss,0.13,-29,0.87,-76,0.55,-100,0.45,-28,risky,risky
85,50,41,2,B,17.488,loss,0.84,-57,0.16,-90,0.25,-63,0.75,-30,risky,risky
85,47,42,1,A,52.693,loss,0.86,-29,0.14,-30,0.26,-17,0.74,-43,risky,risky
85,68,43,2,B,21.361,loss,0.66,-8,0.34,-95,0.93,-42,0.07,-30,risky,risky
85,6,44,2,B,30.363,loss,0.39,-35,0.61,-72,0.76,-57,0.24,-28,risky,risky
85,17,45,2,B,16.203,loss,0.51,-26,0.49,-76,0.77,-48,0.23,-34,risky,risky
85,65,46,2,B,34.339,loss,0.73,-73,0.27,-54,0.17,-42,0.83,-70,risky,risky
85,14,47,1,A,14.406,loss,0.49,-66,0.51,-92,0.78,-97,0.22,-34,risky,risky
85,23,48,1,A,14.001,loss,0.56,-9,0.44,-56,0.64,-15,0.36,-80,risky,risky
85,42,49,2,B,17.395,loss,0.96,-61,0.04,-56,0.34,-7,0.66,-63,risky,risky
85,4,50,1,A,21.45,loss,0.56,-4,0.44,-80,0.04,-46,0.96,-58,risky,risky
85,70,51,2,B,9.352,mixed,0.43,-91,0.57,63,0.27,-83,0.73,24,risky,risky
85,74,52,1,A,15.67,mixed,0.06,-82,0.94,54,0.09,-73,0.91,38,risky,risky
85,90,53,2,B,12.257,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
85,62,54,1,A,24.548,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
85,61,55,2,B,15.33,mixed,0.61,96,0.39,-67,0.5,71,0.5,-26,risky,risky
85,15,56,1,A,55.845,mixed,0.43,-47,0.57,63,0.02,-69,0.98,14,risky,risky
85,55,57,2,B,22.782,mixed,0.61,19,0.39,-70,0.3,8,0.7,-37,risky,risky
85,3,58,2,B,32.283,mixed,0.59,-100,0.41,81,0.47,-73,0.53,15,risky,risky
85,24,59,2,B,19.25,mixed,0.92,-73,0.08,96,0.89,-48,0.11,16,risky,risky
85,63,60,2,B,23.505,mixed,0.11,27,0.89,-31,0.36,26,0.64,-48,risky,risky
85,8,61,1,A,30.394,mixed,0.14,83,0.86,-39,0.8,8,0.2,-88,risky,risky
85,34,62,2,B,24.59,mixed,0.74,77,0.26,-23,0.67,75,0.33,-7,risky,risky
85,86,63,1,A,13.158,mixed,0.91,-33,0.09,28,0.73,-67,0.27,9,risky,risky
85,43,64,1,A,14.065,mixed,0.93,75,0.07,-90,0.87,96,0.13,-89,risky,risky
85,79,65,1,A,13.042,mixed,0.99,67,0.01,-3,0.68,74,0.32,-2,risky,risky
85,88,66,1,A,28.801,mixed,0.48,58,0.52,-5,0.6,96,0.4,-40,risky,risky
85,2,67,1,A,15.641,mixed,0.07,-55,0.93,95,0.48,-13,0.52,99,risky,risky
85,10,68,1,A,26.462,mixed,0.97,-51,0.03,30,0.68,-89,0.32,46,risky,risky
85,48,69,1,A,26.728,mixed,0.86,-26,0.14,82,0.6,-39,0.4,31,risky,risky
85,35,70,1,A,24.603,mixed,0.88,-90,0.12,88,0.8,-86,0.2,14,risky,risky
85,37,71,2,B,16.185,mixed,0.87,-78,0.13,45,0.88,-69,0.12,83,risky,risky
85,72,72,1,A,21.984,mixed,0.96,17,0.04,-48,0.49,-60,0.51,84,risky,risky
85,13,73,2,B,45.066,mixed,0.38,-49,0.62,2,0.22,19,0.78,-18,risky,risky
85,38,74,2,B,11.922,mixed,0.28,-59,0.72,72,0.04,-4,0.96,63,risky,risky
85,32,75,1,A,13.883,mixed,0.5,98,0.5,-24,0.14,-76,0.86,46,risky,risky
85,49,76,2,B,15.001,mixed,0.5,0,0.5,0,0.5,-20,0.5,60,risky,risky
85,91,77,2,B,23.501,mixed,0.5,-30,0.5,60,0.5,0,0.5,0,risky,risky
85,76,78,1,A,9.484,mixed,0.5,0,0.5,0,0.5,-40,0.5,60,risky,risky
85,59,79,2,B,13.168,mixed,0.5,-50,0.5,60,0.5,0,0.5,0,risky,risky
85,75,80,1,A,9.693,mixed,0.5,0,0.5,0,0.5,-60,0.5,60,risky,risky
85,46,81,2,B,23.357,mixed,0.5,-70,0.5,60,0.5,0,0.5,0,risky,risky
85,66,82,1,A,17.102,gain,0.1,77,0.9,2,0.1,40,0.9,32,risky,risky
85,28,83,1,A,14.938,gain,0.2,40,0.8,32,0.2,77,0.8,2,risky,risky
85,82,84,2,B,16.924,gain,0.3,77,0.7,2,0.3,40,0.7,32,risky,risky
85,60,85,1,A,26.126,gain,0.4,40,0.6,32,0.4,77,0.6,2,risky,risky
85,40,86,1,A,22.401,gain,0.5,77,0.5,2,0.5,40,0.5,32,risky,risky
85,26,87,1,A,15.543,gain,0.6,40,0.4,32,0.6,77,0.4,2,risky,risky
85,69,88,1,A,17.479,gain,0.7,40,0.3,32,0.7,77,0.3,2,risky,risky
85,71,89,1,A,15.66,gain,0.8,77,0.2,2,0.8,40,0.2,32,risky,risky
85,58,90,1,A,13.473,gain,0.9,77,0.1,2,0.9,40,0.1,32,risky,risky
86,24,1,1,A,6.787,gain,0.34,24,0.66,59,0.42,47,0.58,64,risky,risky
86,43,2,2,B,2.045,gain,0.88,79,0.12,82,0.2,57,0.8,94,risky,risky
86,8,3,2,B,3.81,gain,0.74,62,0.26,0,0.44,23,0.56,31,risky,risky
86,14,4,1,A,8.763,gain,0.05,56,0.95,72,0.95,68,0.05,95,risky,risky
86,74,5,2,B,6.262,gain,0.25,84,0.75,43,0.42,7,0.57,97,risky,risky
86,7,6,2,B,2.941,gain,0.28,7,0.72,74,0.71,55,0.29,63,risky,risky
86,87,7,2,B,4.793,gain,0.09,56,0.91,19,0.76,13,0.24,90,risky,risky
86,28,8,2,B,4.649,gain,0.63,41,0.37,18,0.98,56,0.02,8,risky,risky
86,23,9,1,A,8.964,gain,0.88,72,0.12,29,0.39,67,0.61,63,risky,risky
86,91,10,2,B,1.541,gain,0.61,37,0.39,50,0.6,6,0.4,45,risky,risky
86,4,11,1,A,5.769,gain,0.08,54,0.92,31,0.15,44,0.85,29,risky,risky
86,46,12,2,B,9.198,gain,0.92,63,0.08,5,0.63,43,0.37,53,risky,risky
86,33,13,2,B,8.585,gain,0.78,32,0.22,99,0.32,39,0.68,56,risky,risky
86,11,14,1,A,3.958,gain,0.16,66,0.84,23,0.79,15,0.21,29,risky,risky
86,71,15,1,A,3.165,gain,0.12,52,0.88,73,0.98,92,0.02,19,risky,risky
86,62,16,1,A,2.093,gain,0.29,88,0.71,78,0.29,53,0.71,91,risky,risky
86,2,17,1,A,7.501,gain,0.31,39,0.69,51,0.84,16,0.16,91,risky,risky
86,61,18,2,B,2.629,gain,0.17,70,0.83,65,0.35,100,0.65,50,risky,risky
86,63,19,2,B,2.075,gain,0.91,80,0.09,19,0.64,37,0.36,65,risky,risky
86,42,20,2,B,1.991,gain,0.09,83,0.91,67,0.48,77,0.52,6,risky,risky
86,25,21,1,A,8.382,gain,0.44,14,0.56,72,0.21,9,0.79,31,risky,risky
86,12,22,1,A,3.724,gain,0.68,41,0.32,65,0.85,100,0.15,2,risky,risky
86,50,23,1,A,16.997,gain,0.38,40,0.62,55,0.14,26,0.86,96,risky,risky
86,40,24,1,A,4.139,gain,0.62,1,0.38,83,0.41,37,0.59,24,risky,risky
86,85,25,2,B,0.761,gain,0.49,15,0.51,50,0.94,64,0.06,14,risky,risky
86,72,26,1,A,5.563,loss,0.16,-15,0.84,-67,0.72,-56,0.28,-83,risky,risky
86,30,27,1,A,10.916,loss,0.13,-19,0.87,-56,0.7,-32,0.3,-37,risky,risky
86,37,28,1,A,2.132,loss,0.29,-67,0.71,-28,0.05,-46,0.44,-95,risky,risky
86,53,29,2,B,2.054,loss,0.82,-40,0.18,-90,0.17,-46,0.83,-64,risky,risky
86,17,30,2,B,11.174,loss,0.29,-25,0.71,-86,0.76,-38,0.24,-99,risky,risky
86,48,31,2,B,2.77,loss,0.6,-46,0.4,-21,0.42,-99,0.58,-37,risky,risky
86,77,32,1,A,3.846,loss,0.48,-15,0.52,-91,0.28,-48,0.72,-74,risky,risky
86,89,33,1,A,5.458,loss,0.53,-93,0.47,-26,0.8,-52,0.2,-93,risky,risky
86,27,34,1,A,6.938,loss,0.49,-1,0.51,-54,0.77,-33,0.23,-30,risky,risky
86,90,35,2,B,1.595,loss,0.99,-24,0.01,-13,0.44,-15,0.56,-62,risky,risky
86,59,36,2,B,4.244,loss,0.79,-67,0.21,-37,0.46,0,0.54,-97,risky,risky
86,51,37,1,A,3.026,loss,0.56,-58,0.44,-80,0.86,-58,0.14,-97,risky,risky
86,60,38,2,B,2.4,loss,0.63,-96,0.37,-38,0.17,-12,0.83,-69,risky,risky
86,82,39,2,B,1.129,loss,0.59,-55,0.41,-77,0.47,-30,0.53,-61,risky,risky
86,44,40,2,B,2.494,loss,0.13,-29,0.87,-76,0.55,-100,0.45,-28,risky,risky
86,58,41,2,B,2.256,loss,0.84,-57,0.16,-90,0.25,-63,0.75,-30,risky,risky
86,31,42,2,B,8.359,loss,0.86,-29,0.14,-30,0.26,-17,0.74,-43,risky,risky
86,78,43,2,B,3.145,loss,0.66,-8,0.34,-95,0.93,-42,0.07,-30,risky,risky
86,45,44,2,B,5.676,loss,0.39,-35,0.61,-72,0.76,-57,0.24,-28,risky,risky
86,39,45,2,B,2.966,loss,0.51,-26,0.49,-76,0.77,-48,0.23,-34,risky,risky
86,66,46,1,A,6.053,loss,0.73,-73,0.27,-54,0.17,-42,0.83,-70,risky,risky
86,49,47,1,A,15.765,loss,0.49,-66,0.51,-92,0.78,-97,0.22,-34,risky,risky
86,26,48,1,A,4.741,loss,0.56,-9,0.44,-56,0.64,-15,0.36,-80,risky,risky
86,65,49,2,B,6.982,loss,0.96,-61,0.04,-56,0.34,-7,0.66,-63,risky,risky
86,84,50,2,B,0.668,loss,0.56,-4,0.44,-80,0.04,-46,0.96,-58,risky,risky
86,21,51,2,B,1.419,mixed,0.43,-91,0.57,63,0.27,-83,0.73,24,risky,risky
86,15,52,1,A,4.127,mixed,0.06,-82,0.94,54,0.09,-73,0.91,38,risky,risky
86,67,53,2,B,3.727,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
86,35,54,2,B,6.601,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
86,13,55,2,B,5.186,mixed,0.61,96,0.39,-67,0.5,71,0.5,-26,risky,risky
86,19,56,1,A,3.017,mixed,0.43,-47,0.57,63,0.02,-69,0.98,14,risky,risky
86,36,57,2,B,2.124,mixed,0.61,19,0.39,-70,0.3,8,0.7,-37,risky,risky
86,81,58,1,A,1.025,mixed,0.59,-100,0.41,81,0.47,-73,0.53,15,risky,risky
86,29,59,2,B,10.843,mixed,0.92,-73,0.08,96,0.89,-48,0.11,16,risky,risky
86,22,60,1,A,7.596,mixed,0.11,27,0.89,-31,0.36,26,0.64,-48,risky,risky
86,6,61,1,A,7.812,mixed,0.14,83,0.86,-39,0.8,8,0.2,-88,risky,risky
86,5,62,2,B,5.78,mixed,0.74,77,0.26,-23,0.67,75,0.33,-7,risky,risky
86,55,63,2,B,3.252,mixed,0.91,-33,0.09,28,0.73,-67,0.27,9,risky,risky
86,41,64,2,B,2.597,mixed,0.93,75,0.07,-90,0.87,96,0.13,-89,risky,risky
86,69,65,2,B,1.832,mixed,0.99,67,0.01,-3,0.68,74,0.32,-2,risky,risky
86,47,66,2,B,6.726,mixed,0.48,58,0.52,-5,0.6,96,0.4,-40,risky,risky
86,68,67,2,B,2.579,mixed,0.07,-55,0.93,95,0.48,-13,0.52,99,risky,risky
86,79,68,1,A,12.215,mixed,0.97,-51,0.03,30,0.68,-89,0.32,46,risky,risky
86,73,69,2,B,5.928,mixed,0.86,-26,0.14,82,0.6,-39,0.4,31,risky,risky
86,76,70,2,B,3.361,mixed,0.88,-90,0.12,88,0.8,-86,0.2,14,risky,risky
86,20,71,2,B,1.688,mixed,0.87,-78,0.13,45,0.88,-69,0.12,83,risky,risky
86,34,72,2,B,23.792,mixed,0.96,17,0.04,-48,0.49,-60,0.51,84,risky,risky
86,18,73,2,B,27.528,mixed,0.38,-49,0.62,2,0.22,19,0.78,-18,risky,risky
86,57,74,2,B,1.989,mixed,0.28,-59,0.72,72,0.04,-4,0.96,63,risky,risky
86,16,75,1,A,3.593,mixed,0.5,98,0.5,-24,0.14,-76,0.86,46,risky,risky
86,64,76,2,B,6.847,mixed,0.5,0,0.5,0,0.5,-20,0.5,60,risky,risky
86,1,77,1,A,8.893,mixed,0.5,-30,0.5,60,0.5,0,0.5,0,risky,risky
86,86,78,2,B,3.887,mixed,0.5,0,0.5,0,0.5,-40,0.5,60,risky,risky
86,3,79,1,A,3.513,mixed,0.5,-50,0.5,60,0.5,0,0.5,0,risky,risky
86,83,80,1,A,0.796,mixed,0.5,0,0.5,0,0.5,-60,0.5,60,risky,risky
86,32,81,1,A,11.001,mixed,0.5,-70,0.5,60,0.5,0,0.5,0,risky,risky
86,75,82,2,B,3.268,gain,0.1,77,0.9,2,0.1,40,0.9,32,risky,risky
86,52,83,2,B,3.72,gain,0.2,40,0.8,32,0.2,77,0.8,2,risky,risky
86,70,84,1,A,8.616,gain,0.3,77,0.7,2,0.3,40,0.7,32,risky,risky
86,80,85,2,B,2.624,gain,0.4,40,0.6,32,0.4,77,0.6,2,risky,risky
86,38,86,2,B,2.355,gain,0.5,77,0.5,2,0.5,40,0.5,32,risky,risky
86,56,87,1,A,1.586,gain,0.6,40,0.4,32,0.6,77,0.4,2,risky,risky
86,9,88,1,A,7.624,gain,0.7,40,0.3,32,0.7,77,0.3,2,risky,risky
86,10,89,2,B,22.301,gain,0.8,77,0.2,2,0.8,40,0.2,32,risky,risky
86,88,90,2,B,3.465,gain,0.9,77,0.1,2,0.9,40,0.1,32,risky,risky
87,58,1,2,B,14.084,gain,0.34,24,0.66,59,0.42,47,0.58,64,risky,risky
87,52,2,1,A,10.665,gain,0.88,79,0.12,82,0.2,57,0.8,94,risky,risky
87,8,3,2,B,31.407,gain,0.74,62,0.26,0,0.44,23,0.56,31,risky,risky
87,65,4,1,A,21.435,gain,0.05,56,0.95,72,0.95,68,0.05,95,risky,risky
87,3,5,1,A,43.701,gain,0.25,84,0.75,43,0.42,7,0.57,97,risky,risky
87,44,6,1,A,9.7,gain,0.28,7,0.72,74,0.71,55,0.29,63,risky,risky
87,78,7,2,B,16.604,gain,0.09,56,0.91,19,0.76,13,0.24,90,risky,risky
87,43,8,1,A,7.646,gain,0.63,41,0.37,18,0.98,56,0.02,8,risky,risky
87,59,9,2,B,18.475,gain,0.88,72,0.12,29,0.39,67,0.61,63,risky,risky
87,91,10,1,A,11.089,gain,0.61,37,0.39,50,0.6,6,0.4,45,risky,risky
87,25,11,2,B,9.762,gain,0.08,54,0.92,31,0.15,44,0.85,29,risky,risky
87,39,12,2,B,3.009,gain,0.92,63,0.08,5,0.63,43,0.37,53,risky,risky
87,67,13,2,B,18.662,gain,0.78,32,0.22,99,0.32,39,0.68,56,risky,risky
87,30,14,1,A,20.808,gain,0.16,66,0.84,23,0.79,15,0.21,29,risky,risky
87,81,15,2,B,7.124,gain,0.12,52,0.88,73,0.98,92,0.02,19,risky,risky
87,23,16,1,A,19.696,gain,0.29,88,0.71,78,0.29,53,0.71,91,risky,risky
87,14,17,1,A,8.864,gain,0.31,39,0.69,51,0.84,16,0.16,91,risky,risky
87,90,18,1,A,12.804,gain,0.17,70,0.83,65,0.35,100,0.65,50,risky,risky
87,13,19,2,B,8.158,gain,0.91,80,0.09,19,0.64,37,0.36,65,risky,risky
87,83,20,1,A,8.005,gain,0.09,83,0.91,67,0.48,77,0.52,6,risky,risky
87,28,21,1,A,14.148,gain,0.44,14,0.56,72,0.21,9,0.79,31,risky,risky
87,31,22,1,A,11.306,gain,0.68,41,0.32,65,0.85,100,0.15,2,risky,risky
87,54,23,2,B,13.689,gain,0.38,40,0.62,55,0.14,26,0.86,96,risky,risky
87,29,24,2,B,10.383,gain,0.62,1,0.38,83,0.41,37,0.59,24,risky,risky
87,32,25,2,B,12.343,gain,0.49,15,0.51,50,0.94,64,0.06,14,risky,risky
87,84,26,2,B,38.181,loss,0.16,-15,0.84,-67,0.72,-56,0.28,-83,risky,risky
87,74,27,2,B,17.201,loss,0.13,-19,0.87,-56,0.7,-32,0.3,-37,risky,risky
87,66,28,2,B,17.499,loss,0.29,-67,0.71,-28,0.05,-46,0.44,-95,risky,risky
87,56,29,2,B,26.903,loss,0.82,-40,0.18,-90,0.17,-46,0.83,-64,risky,risky
87,6,30,2,B,55.428,loss,0.29,-25,0.71,-86,0.76,-38,0.24,-99,risky,risky
87,79,31,1,A,9.975,loss,0.6,-46,0.4,-21,0.42,-99,0.58,-37,risky,risky
87,60,32,2,B,9.107,loss,0.48,-15,0.52,-91,0.28,-48,0.72,-74,risky,risky
87,48,33,2,B,26.172,loss,0.53,-93,0.47,-26,0.8,-52,0.2,-93,risky,risky
87,88,34,2,B,15.981,loss,0.49,-1,0.51,-54,0.77,-33,0.23,-30,risky,risky
87,16,35,1,A,10.806,loss,0.99,-24,0.01,-13,0.44,-15,0.56,-62,risky,risky
87,9,36,1,A,38.038,loss,0.79,-67,0.21,-37,0.46,0,0.54,-97,risky,risky
87,85,37,2,B,10.905,loss,0.56,-58,0.44,-80,0.86,-58,0.14,-97,risky,risky
87,36,38,2,B,11.67,loss,0.63,-96,0.37,-38,0.17,-12,0.83,-69,risky,risky
87,86,39,2,B,9.709,loss,0.59,-55,0.41,-77,0.47,-30,0.53,-61,risky,risky
87,73,40,1,A,16.875,loss,0.13,-29,0.87,-76,0.55,-100,0.45,-28,risky,risky
87,70,41,1,A,16.783,loss,0.84,-57,0.16,-90,0.25,-63,0.75,-30,risky,risky
87,37,42,2,B,7.201,loss,0.86,-29,0.14,-30,0.26,-17,0.74,-43,risky,risky
87,75,43,2,B,16.355,loss,0.66,-8,0.34,-95,0.93,-42,0.07,-30,risky,risky
87,62,44,2,B,15.052,loss,0.39,-35,0.61,-72,0.76,-57,0.24,-28,risky,risky
87,45,45,2,B,13.506,loss,0.51,-26,0.49,-76,0.77,-48,0.23,-34,risky,risky
87,27,46,2,B,24.647,loss,0.73,-73,0.27,-54,0.17,-42,0.83,-70,risky,risky
87,82,47,1,A,11.205,loss,0.49,-66,0.51,-92,0.78,-97,0.22,-34,risky,risky
87,87,48,1,A,74.104,loss,0.56,-9,0.44,-56,0.64,-15,0.36,-80,risky,risky
87,26,49,2,B,10.605,loss,0.96,-61,0.04,-56,0.34,-7,0.66,-63,risky,risky
87,34,50,2,B,36.565,loss,0.56,-4,0.44,-80,0.04,-46,0.96,-58,risky,risky
87,2,51,2,B,126.7,mixed,0.43,-91,0.57,63,0.27,-83,0.73,24,risky,risky
87,15,52,1,A,10.7,mixed,0.06,-82,0.94,54,0.09,-73,0.91,38,risky,risky
87,80,53,2,B,19.969,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
87,72,54,1,A,29.007,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
87,57,55,1,A,7.683,mixed,0.61,96,0.39,-67,0.5,71,0.5,-26,risky,risky
87,40,56,2,B,12.405,mixed,0.43,-47,0.57,63,0.02,-69,0.98,14,risky,risky
87,11,57,1,A,39.702,mixed,0.61,19,0.39,-70,0.3,8,0.7,-37,risky,risky
87,53,58,2,B,11.777,mixed,0.59,-100,0.41,81,0.47,-73,0.53,15,risky,risky
87,19,59,1,A,18.405,mixed,0.92,-73,0.08,96,0.89,-48,0.11,16,risky,risky
87,42,60,2,B,21.441,mixed,0.11,27,0.89,-31,0.36,26,0.64,-48,risky,risky
87,49,61,1,A,14.413,mixed,0.14,83,0.86,-39,0.8,8,0.2,-88,risky,risky
87,71,62,1,A,9.295,mixed,0.74,77,0.26,-23,0.67,75,0.33,-7,risky,risky
87,51,63,1,A,12.701,mixed,0.91,-33,0.09,28,0.73,-67,0.27,9,risky,risky
87,63,64,1,A,9.484,mixed,0.93,75,0.07,-90,0.87,96,0.13,-89,risky,risky
87,68,65,1,A,16.062,mixed,0.99,67,0.01,-3,0.68,74,0.32,-2,risky,risky
87,33,66,1,A,9.664,mixed,0.48,58,0.52,-5,0.6,96,0.4,-40,risky,risky
87,21,67,1,A,30.509,mixed,0.07,-55,0.93,95,0.48,-13,0.52,99,risky,risky
87,64,68,1,A,33.307,mixed,0.97,-51,0.03,30,0.68,-89,0.32,46,risky,risky
87,7,69,2,B,68.802,mixed,0.86,-26,0.14,82,0.6,-39,0.4,31,risky,risky
87,55,70,2,B,14.305,mixed,0.88,-90,0.12,88,0.8,-86,0.2,14,risky,risky
87,47,71,2,B,13.848,mixed,0.87,-78,0.13,45,0.88,-69,0.12,83,risky,risky
87,76,72,1,A,8.675,mixed,0.96,17,0.04,-48,0.49,-60,0.51,84,risky,risky
87,18,73,2,B,14.595,mixed,0.38,-49,0.62,2,0.22,19,0.78,-18,risky,risky
87,4,74,2,B,61.738,mixed,0.28,-59,0.72,72,0.04,-4,0.96,63,risky,risky
87,1,75,1,A,48.525,mixed,0.5,98,0.5,-24,0.14,-76,0.86,46,risky,risky
87,50,76,1,A,3.888,mixed,0.5,0,0.5,0,0.5,-20,0.5,60,risky,risky
87,17,77,2,B,12.306,mixed,0.5,-30,0.5,60,0.5,0,0.5,0,risky,risky
87,41,78,1,A,5.919,mixed,0.5,0,0.5,0,0.5,-40,0.5,60,risky,risky
87,20,79,2,B,7.166,mixed,0.5,-50,0.5,60,0.5,0,0.5,0,risky,risky
87,89,80,1,A,6.774,mixed,0.5,0,0.5,0,0.5,-60,0.5,60,risky,risky
87,5,81,2,B,33.465,mixed,0.5,-70,0.5,60,0.5,0,0.5,0,risky,risky
87,38,82,2,B,4.105,gain,0.1,77,0.9,2,0.1,40,0.9,32,risky,risky
87,35,83,1,A,34.983,gain,0.2,40,0.8,32,0.2,77,0.8,2,risky,risky
87,24,84,2,B,10.603,gain,0.3,77,0.7,2,0.3,40,0.7,32,risky,risky
87,12,85,1,A,8.701,gain,0.4,40,0.6,32,0.4,77,0.6,2,risky,risky
87,22,86,2,B,7.6,gain,0.5,77,0.5,2,0.5,40,0.5,32,risky,risky
87,77,87,1,A,9.305,gain,0.6,40,0.4,32,0.6,77,0.4,2,risky,risky
87,69,88,2,B,16.303,gain,0.7,40,0.3,32,0.7,77,0.3,2,risky,risky
87,10,89,2,B,21.553,gain,0.8,77,0.2,2,0.8,40,0.2,32,risky,risky
87,46,90,2,B,5.705,gain,0.9,77,0.1,2,0.9,40,0.1,32,risky,risky
92,17,1,2,B,15.835,gain,0.34,24,0.66,59,0.42,47,0.58,64,risky,risky
